,0
51166,11710353
51167,11710352
51168,11708731
51169,11708608
51170,11708607
51171,11708606
51172,11708582
51173,11708577
51174,11708314
51175,11708306
51176,11707564
51177,11707563
51178,11707559
51179,11707557
51180,11707556
51181,11707555
51182,11707554
51183,11707553
51184,11707552
51185,11707551
51186,11707550
51187,11707549
51188,11707548
51189,11707547
51190,11707545
51191,11707544
51192,11707543
51193,11707540
51194,11707533
51195,11707532
51196,11707531
51197,11706505
51198,11705792
51199,11703426
51200,11702419
51201,11702032
51202,11699052
51203,11699051
51204,11697445
51205,11697285
51206,11697284
51207,11696268
51208,11696000
51209,11694656
51210,11694637
51211,11693282
51212,11691759
51213,11691649
51214,11689772
51215,11688439
51216,11688436
51217,11688434
51218,11687982
51219,11686999
51220,11686789
51221,11684531
51222,11684525
51223,11684524
51224,11683565
51225,11683558
51226,11683557
51227,11683546
51228,11683545
51229,11681806
51230,11679957
51231,11679464
51232,11679455
51233,11679448
51234,11679434
51235,11679432
51236,11679430
51237,11679420
51238,11678486
51239,11677895
51240,11677422
51241,11676182
51242,11675821
51243,11673774
51244,11673773
51245,11673772
51246,11673766
51247,11672990
51248,11669319
51249,11668288
51250,11641751
51251,11641742
51252,11641133
51253,11603882
51254,11603645
51255,11602378
51256,11602069
51257,11601564
51258,11600552
51259,11599550
51260,11598138
51261,11595775
51262,11595643
51263,11594480
51264,11594471
51265,11593348
51266,11593346
51267,11593302
51268,11593093
51269,11592573
51270,11591629
51271,11591170
51272,11590991
51273,11590990
51274,11590438
51275,11589420
51276,11589243
51277,11588946
51278,11588809
51279,11586502
51280,11586487
51281,11585378
51282,11584106
51283,11584105
51284,11584103
51285,11584100
51286,11584083
51287,11582840
51288,11582540
51289,11581566
51290,11581301
51291,11579207
51292,11578785
51293,11578522
51294,11576521
51295,11574443
51296,11574438
51297,11573767
51298,11573766
51299,11573763
51300,11573756
51301,11573749
51302,11572409
51303,11571940
51304,11571668
51305,11571605
51306,11571604
51307,11571603
51308,11571595
51309,11571592
51310,11570434
51311,11570385
51312,11570130
51313,11570120
51314,11569329
51315,11568647
51316,11568480
51317,11567539
51318,11566961
51319,11566070
51320,11565739
51321,11564985
51322,11564703
51323,11564453
51324,11563479
51325,11561464
51326,11559264
51327,11557972
51328,11557840
51329,11557839
51330,11557836
51331,11557835
51332,11557831
51333,11557677
51334,11556298
51335,11553181
51336,11551504
51337,11551335
51338,11551142
51339,11549209
51340,11547893
51341,11547467
51342,11547227
51343,11547217
51344,11545043
51345,11545039
51346,11545038
51347,11545037
51348,11542998
51349,11340216
51350,11533947
51351,11533944
51352,11533494
51353,11533287
51354,11533270
51355,11533050
51356,11530738
51357,11530729
51358,11528485
51359,11528351
51360,11509057
51361,11526363
51362,11526356
51363,11493122
51364,11524302
51365,11524214
51366,11523296
51367,11522688
51368,11520945
51369,11520536
51370,11520310
51371,11519356
51372,11517732
51373,11517684
51374,11514456
51375,11512573
51376,11511781
51377,11511440
51378,11510749
51379,11510598
51380,11510449
51381,11510434
51382,11508653
51383,11508276
51384,11508264
51385,11507679
51386,11507324
51387,11506057
51388,11505815
51389,11503834
51390,11502823
51391,11502809
51392,11502805
51393,11502793
51394,11502310
51395,11501858
51396,11501367
51397,11501362
51398,11500525
51399,11500198
51400,11497329
51401,11497118
51402,11496904
51403,11496729
51404,11495173
51405,11494667
51406,11494648
51407,11494645
51408,11494643
51409,11494642
51410,11494637
51411,11494627
51412,11493389
51413,11490591
51414,11486986
51415,11486790
51416,11485285
51417,11484922
51418,11484771
51419,11484101
51420,11484071
51421,11481415
51422,11480757
51423,11479129
51424,11479053
51425,11478494
51426,11478481
51427,11478479
51428,11477509
51429,11477507
51430,11477506
51431,11477505
51432,11477499
51433,11477497
51434,11477496
51435,11477495
51436,11477493
51437,11476557
51438,11475274
51439,11475232
51440,11475019
51441,11474834
51442,11474475
51443,11473077
51444,11473070
51445,11472752
51446,11472443
51447,11471927
51448,11471477
51449,11470916
51450,11469400
51451,11468039
51452,11467409
51453,11466947
51454,11466599
51455,11466598
51456,11466597
51457,11466590
51458,11466588
51459,11466587
51460,11466577
51461,11464439
51462,11434791
51463,11464226
51464,11461172
51465,11460574
51466,11460571
51467,11460570
51468,11458605
51469,11453331
51470,11453042
51471,11452967
51472,11452919
51473,11452375
51474,11452220
51475,11451722
51476,11450709
51477,11450024
51478,11449184
51479,11448859
51480,11448846
51481,11448581
51482,11448571
51483,11445664
51484,11445560
51485,11445062
51486,11444593
51487,11444441
51488,11443494
51489,11443492
51490,11443186
51491,11443162
51492,11441669
51493,11441037
51494,11440877
51495,11438195
51496,11437860
51497,11437858
51498,11437185
51499,11436194
51500,11436188
51501,11436184
51502,11434693
51503,11434662
51504,11434189
51505,11431901
51506,11431581
51507,11431482
51508,11430630
51509,11430390
51510,11429979
51511,11429722
51512,11428749
51513,11428718
51514,11428717
51515,11426285
51516,11425810
51517,11424516
51518,11424327
51519,11423924
51520,11423504
51521,11421247
51522,11421207
51523,11420828
51524,11420799
51525,11418263
51526,11417771
51527,11416932
51528,11413801
51529,11413800
51530,11413798
51531,11413797
51532,11409657
51533,11409350
51534,11412807
51535,11410826
51536,11410822
51537,11410821
51538,11410816
51539,11410813
51540,11406015
51541,11404285
51542,11404233
51543,11404223
51544,11408959
51545,11399783
51546,11399781
51547,11399780
51548,11403519
51549,11402975
51550,11402974
51551,11402973
51552,11402966
51553,11402791
51554,11401737
51555,11399116
51556,11397901
51557,11397859
51558,11397716
51559,11397705
51560,11396990
51561,11396693
51562,11393299
51563,11393172
51564,11392441
51565,11392001
51566,11389798
51567,11388780
51568,11386016
51569,11385061
51570,11385055
51571,11385051
51572,19667565
51573,19667563
51574,11382653
51575,11382649
51576,11382559
51577,11381152
51578,11380591
51579,11380518
51580,11378808
51581,11377376
51582,11375440
51583,11375436
51584,11375427
51585,11375362
51586,11375333
51587,11375330
51588,11375117
51589,11374855
51590,11374357
51591,11374353
51592,11374352
51593,11374349
51594,11374180
51595,11374008
51596,11373344
51597,11373164
51598,11371650
51599,11370470
51600,11370161
51601,11369181
51602,11368698
51603,11367857
51604,11358948
51605,11331699
51606,11361230
51607,11360159
51608,11360156
51609,11360146
51610,11360139
51611,11359032
51612,11355219
51613,11354811
51614,11354752
51615,11353880
51616,11353875
51617,11353671
51618,11352779
51619,11349897
51620,11349349
51621,11349320
51622,11348946
51623,11348608
51624,11348562
51625,11348556
51626,11347162
51627,11347046
51628,11346673
51629,11346672
51630,11346309
51631,11346194
51632,11345166
51633,11345062
51634,11343762
51635,11341247
51636,11340037
51637,11339109
51638,11338731
51639,11338120
51640,11337219
51641,11336866
51642,11334719
51643,11334428
51644,11334421
51645,11333990
51646,11332946
51647,11331427
51648,11331316
51649,11331217
51650,11330867
51651,11330632
51652,11330628
51653,11330267
51654,11330266
51655,11279733
51656,11328671
51657,11327742
51658,11295945
51659,11325071
51660,11323442
51661,11322624
51662,11321943
51663,11321942
51664,11321888
51665,11321528
51666,11320946
51667,11320614
51668,11319664
51669,11319662
51670,11319658
51671,11319657
51672,11319656
51673,11319653
51674,11319643
51675,11319636
51676,11319628
51677,11319626
51678,11319625
51679,11318928
51680,11317935
51681,11317659
51682,11316380
51683,11316350
51684,11316347
51685,11315501
51686,11315238
51687,11312815
51688,11311966
51689,11310354
51690,11309497
51691,11309262
51692,11307869
51693,11307868
51694,11307103
51695,11306547
51696,11305530
51697,11305267
51698,11304905
51699,11304090
51700,11303491
51701,11303486
51702,11303458
51703,11301366
51704,11300607
51705,11300235
51706,11300043
51707,11299081
51708,11298732
51709,11298087
51710,11297042
51711,11296961
51712,11296457
51713,11295592
51714,11294850
51715,11294130
51716,11294029
51717,11293635
51718,11293465
51719,11289488
51720,11289232
51721,11289057
51722,11289036
51723,11289032
51724,11287363
51725,11286640
51726,11286354
51727,11285588
51728,11285459
51729,11284362
51730,11283790
51731,11283424
51732,11282293
51733,11282147
51734,11282146
51735,11282132
51736,11282122
51737,11281277
51738,11281248
51739,11279836
51740,11277288
51741,11276501
51742,11276146
51743,11274935
51744,11273853
51745,11273844
51746,11273843
51747,11273494
51748,11272167
51749,11272150
51750,11271694
51751,11271691
51752,11270666
51753,11269616
51754,11269605
51755,11268619
51756,11268616
51757,11268613
51758,11268603
51759,11268295
51760,11266389
51761,11263006
51762,11261530
51763,11259669
51764,11259650
51765,11258264
51766,11256879
51767,11256006
51768,11255880
51769,11255806
51770,11255500
51771,11255498
51772,11254749
51773,11254515
51774,11254471
51775,11253962
51776,11231802
51777,11231700
51778,11252863
51779,11249520
51780,11249259
51781,11248749
51782,11247821
51783,11247166
51784,11246892
51785,11246883
51786,11246840
51787,11244470
51788,11244465
51789,11244462
51790,11244461
51791,11244457
51792,11243644
51793,11242716
51794,11242476
51795,11242472
51796,11242470
51797,11242468
51798,11242464
51799,11242127
51800,11241890
51801,11240450
51802,11240443
51803,11240339
51804,11240337
51805,11239410
51806,11238785
51807,11238783
51808,11238782
51809,11238781
51810,11238780
51811,11238777
51812,11238776
51813,11237927
51814,11237926
51815,11237925
51816,11237350
51817,11237346
51818,11236407
51819,11236277
51820,11234711
51821,11234442
51822,11234255
51823,11234241
51824,11233300
51825,11232505
51826,11232119
51827,11232024
51828,11232003
51829,11231980
51830,11230615
51831,11230334
51832,11229668
51833,11229433
51834,11228825
51835,11228787
51836,11228760
51837,11228759
51838,11228687
51839,11228192
51840,11228055
51841,11227803
51842,11227802
51843,11227035
51844,11226439
51845,11225749
51846,11225714
51847,11225710
51848,11225222
51849,11221808
51850,11221601
51851,11220901
51852,11220710
51853,11220553
51854,11220551
51855,11220547
51856,11220524
51857,11220522
51858,11220496
51859,11220287
51860,11220286
51861,11220008
51862,11219997
51863,11224939
51864,11224028
51865,11217236
51866,11216179
51867,11216130
51868,11216128
51869,11215678
51870,11214483
51871,11213596
51872,11213561
51873,11213453
51874,11210122
51875,11209987
51876,11209583
51877,11209581
51878,11209573
51879,11206728
51880,11204319
51881,11201732
51882,11200309
51883,11199448
51884,11199249
51885,11198418
51886,11197140
51887,11196037
51888,11195257
51889,11194528
51890,11194491
51891,11194427
51892,11194216
51893,11194214
51894,11194189
51895,11192327
51896,11191974
51897,11191537
51898,11189676
51899,11188623
51900,11186829
51901,11186237
51902,11186221
51903,11186219
51904,11185603
51905,11183456
51906,11183420
51907,11208581
51908,11208394
51909,11208312
51910,11181612
51911,11179243
51912,11176735
51913,11176196
51914,11175969
51915,11172758
51916,11172483
51917,11170133
51918,11168331
51919,11168330
51920,11166525
51921,11165692
51922,11164415
51923,11164346
51924,11164200
51925,11161410
51926,11160162
51927,11159767
51928,11159161
51929,11158936
51930,11157334
51931,11157321
51932,11157312
51933,11157306
51934,11156947
51935,11156940
51936,11156865
51937,10752279
51938,11156432
51939,11155295
51940,11153830
51941,11152662
51942,11152083
51943,11149898
51944,11149478
51945,11148510
51946,11148400
51947,11148336
51948,11148332
51949,11148556
51950,11146417
51951,11145213
51952,11145126
51953,11145115
51954,11144729
51955,11144157
51956,11144042
51957,11142615
51958,11142609
51959,11141715
51960,11141395
51961,11138812
51962,11138589
51963,11138446
51964,11138435
51965,11137300
51966,11136682
51967,11110887
51968,11136512
51969,11135796
51970,11135547
51971,11135055
51972,11134524
51973,11134111
51974,11133337
51975,11133009
51976,11132611
51977,11132250
51978,11131101
51979,11128361
51980,11127483
51981,11126725
51982,11126477
51983,11126476
51984,11126471
51985,11126411
51986,11126236
51987,11126231
51988,11126219
51989,11126212
51990,11126209
51991,11126208
51992,11126207
51993,11124751
51994,11122782
51995,11122760
51996,11122716
51997,11122740
51998,11119744
51999,11117986
52000,11117610
52001,11114811
52002,11112754
52003,11110996
52004,11110381
52005,11109945
52006,11109549
52007,11108323
52008,11107824
52009,11107766
52010,11107459
52011,11107355
52012,11106012
52013,11103847
52014,11103657
52015,11103649
52016,11103223
52017,11103222
52018,11103212
52019,11103101
52020,11102651
52021,11101849
52022,11101842
52023,11101840
52024,11100674
52025,11098338
52026,11097105
52027,11095423
52028,11094863
52029,11094576
52030,11093913
52031,11093851
52032,11096569
52033,11096093
52034,11093294
52035,11093293
52036,11093290
52037,11093288
52038,11092514
52039,11092511
52040,11091103
52041,11087541
52042,11086640
52043,11085149
52044,11084723
52045,11083680
52046,11083329
52047,11082791
52048,11082217
52049,11082210
52050,11082162
52051,11080246
52052,11080089
52053,11079819
52054,11079733
52055,11078732
52056,11078470
52057,11078464
52058,11078456
52059,11078047
52060,11077234
52061,11076178
52062,11074906
52063,11071081
52064,11068960
52065,11068958
52066,11068955
52067,11068953
52068,11066584
52069,11066211
52070,11064850
52071,11064830
52072,11063483
52073,11063481
52074,11063480
52075,11063479
52076,11063477
52077,11063476
52078,11063470
52079,11063440
52080,11063433
52081,11062083
52082,11060960
52083,11057433
52084,11056767
52085,11054601
52086,11054596
52087,11054440
52088,11054248
52089,11053518
52090,11052964
52091,11048291
52092,11045135
52093,11045075
52094,11044803
52095,11043699
52096,11041082
52097,11040638
52098,11040181
52099,11036337
52100,11033981
52101,11033980
52102,11031924
52103,11029962
52104,11029012
52105,11027633
52106,11026818
52107,11026093
52108,11026092
52109,11026090
52110,11026089
52111,11026088
52112,11026087
52113,11026086
52114,11026084
52115,11026081
52116,11024579
52117,11023143
52118,11023134
52119,11023119
52120,11022871
52121,11022448
52122,11019429
52123,11019353
52124,11019346
52125,11017142
52126,11017131
52127,11016899
52128,11016806
52129,11016455
52130,11016453
52131,11015559
52132,11014217
52133,11014193
52134,11013965
52135,11013799
52136,11011956
52137,11011954
52138,11011953
52139,11011952
52140,11011914
52141,11011910
52142,11011243
52143,11010946
52144,11010930
52145,11010046
52146,11009710
52147,11009130
52148,11008533
52149,11007633
52150,11006892
52151,11006063
52152,11004005
52153,11004004
52154,11002386
52155,11001771
52156,11001766
52157,11000114
52158,10999971
52159,10999830
52160,10999821
52161,10998650
52162,10997659
52163,10997658
52164,10997655
52165,10997653
52166,10997650
